"Address","total_calls","first_call","last_call","Zip","median_age"
"310 GAY ST",2,2022-02-03,2024-11-09,37201,54.5
"3101 CLARKSVILLE PIKE",2,2022-03-25,2025-05-20,37218,35
"3106 ESTHER AVE",2,2021-08-19,2024-01-15,37218,49
"311 3RD AVE S",2,2021-06-12,2021-06-16,37201,32
"311 HARDING PL",2,2025-03-04,2025-09-02,37211,42
"311 NATCHEZ CT",2,2021-05-13,2022-05-09,37211,31
"3117 BATAVIA ST",2,2025-03-27,2025-03-31,37209,60
"3117 SOUTHLAKE DR",2,2022-03-08,2022-11-03,37211,30
"312 S 4TH ST",2,2022-06-26,2024-06-13,37206,42
"3124 NOBLE VALLEY DR",2,2025-04-30,2025-08-17,37214,34.5
"3129 BRICKDALE LN",2,2022-06-03,2025-05-04,37207,42.5
"313 CEDARCLIFF RD",2,2021-05-16,2021-10-13,37013,30
"3137 LARKSPUR DR",2,2022-06-07,2025-09-28,37207,49.5
"315 INTERSTATE DR",2,2022-09-03,2024-11-23,37213,23
"315 OLD LEBANON DIRT RD",2,2022-06-16,2022-10-17,37076,38.5
"315 W TRINITY LN",2,2021-06-25,2022-02-11,37207,51.5
"3156 TOWNE VILLAGE RD",2,2024-12-08,2025-02-22,37013,21
"316 BURNING TREE DR",2,2022-01-04,2022-06-15,37076,60
"317 BURNING TREE DR",2,2021-02-24,2022-03-19,37076,42
"317 NIX DR",2,2021-04-24,2024-01-28,37115,23
"318 BROADWAY",2,2024-05-04,2024-08-04,37201,52
"319 CEDAR POINTE PKWY",2,2024-02-15,2024-12-08,37013,NA
"319 PEABODY ST",2,2021-09-29,2022-05-11,37210,27
"319 PRINCE AVE",2,2021-10-08,2021-10-08,37207,31
"3193 EWINGDALE DR",2,2021-02-01,2022-09-08,37207,55
"3193 QUALYNN DR",2,2022-06-18,2024-04-10,37207,33
"32 WHITE BRIDGE PIKE",2,2022-07-12,2024-09-28,37205,79.5
"3200 OAKVIEW CT",2,2024-12-07,2025-01-04,37013,43
"3201 GALLATIN PIKE",2,2021-04-03,2021-04-27,37216,27.5
"3201 OLD HICKORY BLVD",2,2021-02-04,2022-10-12,37138,35
"3204 DOAK AVE",2,2024-02-06,2024-03-09,37218,48
"3205 HOLLAND LN",2,2022-05-07,2024-02-08,37218,48
"321 HARDING PL",2,2021-08-19,2022-02-02,37211,27
"321 HART ST",2,2022-07-29,2025-07-03,37210,38
"321 VALERIA ST",2,2021-01-04,2021-08-03,37210,NA
"3210 NOLENSVILLE PIKE",2,2022-02-27,2022-03-07,37211,31
"3211 WILMOTH CT",2,2021-03-04,2021-04-12,37207,25
"3212 TRAILS END LN",2,2021-04-25,2022-05-11,37214,37
"3215 CLIFTON AVE",2,2024-02-15,2024-10-17,37209,41.5
"3216 TORBETT ST",2,2024-06-18,2024-07-22,37209,41
"3217 CLARKSVILLE PIKE",2,2021-03-26,2025-06-24,37218,43
"322 CLEVELAND ST",2,2021-11-23,2025-04-07,37207,12
"3221 CROWE DR",2,2021-04-05,2024-04-23,37218,48
"3221 TOWNE VILLAGE RD",2,2021-02-21,2021-06-30,37013,25
"3225 CREEKWOOD DR",2,2022-04-21,2025-01-28,37207,44.5
"323 DONELSON PIKE",2,2022-08-24,2022-10-16,37214,45
"323 SEVEN SPRINGS WAY",2,2021-09-30,2025-02-01,37027,21
"3279 FRANKLIN LIMESTONE RD",2,2022-01-21,2025-10-18,37013,30
"33 SHEPARD ST",2,2021-10-15,2025-06-06,37210,41
"330 REP JOHN LEWIS WAY N",2,2022-11-09,2025-03-26,37243,28
"3311 WEST END AVE",2,2022-02-23,2022-11-01,37203,19.5
"3315 FELICIA ST",2,2021-06-15,2021-08-09,37209,42
"3319 FELICIA ST",2,2021-07-20,2021-10-09,37209,58.5
"332 CEDARVIEW DR",2,2022-11-07,2024-08-10,37211,43
"3323 DOVERSIDE DR",2,2021-09-25,2021-10-01,37207,44
"3329 COCOA DR",2,2021-07-28,2024-11-23,37218,49
"333 MURFREESBORO PIKE",2,2024-12-04,2025-05-02,37210,20
"334 LYNN DR",2,2022-02-26,2022-03-11,37211,22
"3343 PERCY PRIEST DR",2,2022-01-22,2025-09-02,37214,33
"3348 OAK TREES CT",2,2022-07-27,2025-12-04,37013,39
"335 HARDING PL",2,2021-01-14,2024-07-14,37211,32.5
"337 ROSLYN CT",2,2024-10-28,2024-10-29,37221,29
"338 LADYBIRD DR",2,2024-07-12,2024-08-22,37217,27
"339 BLUE LAKE CIR",2,2025-09-01,2025-10-07,37013,35.5
"3400 LEBANON PIKE",2,2021-11-08,2024-01-21,37076,30
"3400 WEST END AVE",2,2022-05-04,2024-03-23,37205,31
"3404 WEST END AVE",2,2022-09-25,2025-02-03,37203,30.5
"341 GALLATIN PIKE N",2,2021-08-08,2022-03-06,37115,26
"3410 KNIGHT DR",2,2022-05-25,2022-09-20,37189,22
"3413 GWEN DR",2,2021-06-23,2022-12-21,37207,30
"3417 LEBANON PIKE",2,2021-07-10,2022-11-17,37076,49.5
"3423 PERCY PRIEST DR",2,2021-03-25,2021-12-04,37214,35.5
"3424 LEBANON PIKE",2,2021-10-22,2024-12-13,37076,34
"3434 LEBANON PIKE",2,2022-07-21,2025-03-07,37076,36.5
"3452 SHAKERTOWN RD",2,2022-12-03,2024-07-29,37013,21
"346 21ST AVE N",2,2021-09-12,2024-02-23,37203,38
"347 FLORA MAXWELL RD",2,2021-03-02,2022-05-14,37211,26
"348 HARDING PL",2,2021-09-17,2022-01-21,37211,37.5
"350 OLD HICKORY BLVD",2,2021-10-05,2022-11-12,37221,23
"3500 JOHN A MERRITT BLVD",2,2022-01-21,2025-02-03,37209,26
"3507 CENTRAL PIKE",2,2024-12-04,2025-12-06,37076,35
"3519 MAGNUM DR",2,2021-07-03,2024-01-13,37076,33
"3526 STANDING STONE DR",2,2021-02-22,2021-11-02,37207,40
"3532 MURFREESBORO PIKE",2,2022-02-16,2022-03-05,37013,31.5
"3547 CHESAPEAKE DR",2,2024-03-04,2025-09-12,37207,49
"357 HARBOR VILLAGE DR",2,2021-09-20,2022-07-23,37115,43.5
"3571 MURFREESBORO PIKE",2,2021-11-07,2022-11-24,37013,28
"3574 EARHART RD",2,2021-05-26,2022-03-16,37076,37.5
"360 BURNING TREE DR",2,2021-02-12,2024-06-20,37076,54.5
"3600 CLARKSVILLE PIKE",2,2024-06-19,2025-09-23,37218,29
"3600 OLD HICKORY BLVD",2,2021-03-29,2022-07-06,37138,28
"361 BURNING TREE DR",2,2021-12-23,2022-02-14,37076,71
"3636 BELL RD",2,2022-06-21,2022-07-15,37214,52
"367 GLENROSE AVE",2,2021-12-22,2025-02-21,37210,30.5
"370 EWING DR",2,2021-08-08,2022-10-24,37207,57.5
"3712 CLARKSVILLE PIKE",2,2021-07-10,2022-01-14,37218,34.5
"3714 VILLAGE TRL",2,2024-09-04,2025-03-13,37207,41
"3718 CHARLOTTE AVE",2,2021-12-08,2025-07-04,37209,34.5
"3718 VILLAGE TRL",2,2022-01-13,2022-09-16,37207,39
"3719 AMY LYNN DR",2,2021-08-10,2024-01-10,37218,42
"372 TANGLEWOOD CT",2,2022-06-29,2022-06-30,37211,54
"3728 JOHN MALLETTE DR",2,2024-09-21,2024-12-09,37218,64.5
"3748 NOLENSVILLE PIKE",2,2021-12-31,2022-04-12,37211,22.5
"3778 CENTRAL PIKE",2,2022-09-15,2024-02-18,37076,70.5
"380 THOMPSON LN",2,2024-07-29,2025-07-16,37210,54
"3803 OCTOBER WOODS DR",2,2021-02-28,2022-06-17,37013,42.5
"3809 SCOTWOOD DR",2,2022-09-26,2024-04-02,37211,42
"3816 DODSON CHAPEL RD",2,2021-12-02,2025-09-30,37076,45.5
"3819 SAM BONEY DR",2,2021-01-04,2021-03-15,37211,54
"383 HAYWOOD LN",2,2022-09-10,2024-04-26,37211,29
"3843 DICKERSON PIKE",2,2021-07-20,2021-10-21,37207,35
"3852 DICKERSON PIKE",2,2022-01-17,2026-01-02,37207,43.5
"3862 SCOTWOOD DR",2,2021-12-01,2021-12-05,37211,34
"3900 HILLSBORO PIKE",2,2022-03-17,2025-07-28,37215,26
"3900 SCOTWOOD DR",2,2021-03-20,2021-04-01,37211,39
"3904 DICKERSON PIKE",2,2024-04-20,2025-02-15,37207,29.5
"3904 NOLENSVILLE PIKE",2,2021-07-21,2022-10-18,37211,51
"3908 HOGGETT FORD RD",2,2021-02-12,2021-03-04,37076,49
"3908 LEBANON PIKE",2,2022-02-27,2022-05-20,37076,44
"391 BELLE VALLEY DR",2,2022-01-31,2022-06-10,37209,44
"391 TANGLEWOOD CT",2,2021-09-17,2021-10-01,37211,38.5
"3910 CLARKSVILLE PIKE",2,2022-08-19,2024-09-21,37218,38.5
"3913 CREEKSIDE DR",2,2021-04-10,2024-03-29,37211,28.5
"3913 SOUTHVIEW DR",2,2024-03-25,2024-12-27,37218,72
"3914 PLANTATION DR",2,2022-03-12,2022-05-21,37076,50.5
"3918 APACHE TRL",2,2024-09-02,2024-11-27,37013,45
"3918 DICKERSON PIKE",2,2025-03-09,2025-09-24,37207,39
"3919 EAST RIDGE DR",2,2021-05-22,2024-07-10,37211,22
"3920 NOLENSVILLE PIKE",2,2022-11-21,2024-10-30,37211,62
"3926 LEBANON PIKE",2,2024-06-25,2025-09-28,37076,39
"3928 WEST VALLEY DR",2,2021-10-21,2022-01-04,37211,60
"3929 STEWARTS LN",2,2021-05-22,2022-07-29,37218,48
"3931 GALLATIN PIKE",2,2021-09-09,2025-10-16,37216,33
"394 HARDING PL",2,2021-04-27,2024-07-23,37211,40
"396 BELLE VALLEY DR",2,2022-06-11,2022-06-21,37209,34
"398 HARDING PL",2,2022-02-28,2024-05-29,37211,31.5
"3RD AVE N & BROADWAY",2,2024-05-18,2024-09-04,37201,NA
"3RD AVE N & CHURCH ST",2,2024-06-23,2024-12-14,37201,30
"3RD AVE S & SYMPHONY PL",2,2024-08-02,2025-08-17,37201,29
"3RD AVE S / BROADWAY",2,2021-08-15,2022-06-15,37201,22.5
"3RD AVE S / DEMONBREUN ST",2,2021-07-19,2021-09-18,37201,46
"400 4TH AVE S",2,2021-11-20,2024-10-12,37212,27.5
"400 DAVIDSON ST",2,2021-08-08,2022-02-01,37213,31
"400 HOLLYDALE DR",2,2021-02-27,2021-03-19,37217,NA
"4000 HILLSBORO PIKE",2,2021-09-19,2024-10-18,37215,31.5
"4000 LEBANON PIKE",2,2021-08-10,2025-05-04,37076,31
"4000 NOLENSVILLE PIKE",2,2021-03-10,2022-07-02,37211,36.5
"4001 BELL RD",2,2021-07-03,2022-10-16,37076,51.5
"4003 WOODMONT BLVD",2,2021-09-07,2021-09-10,37205,22
"401 BROADWAY",2,2022-09-18,2024-05-05,37203,29
"401 COMMERCE ST",2,2022-04-14,2024-12-14,37219,33
"401 DRIFTWOOD ST",2,2024-09-30,2025-07-13,37210,38
"401 HARDING PL",2,2021-09-12,2024-10-03,37211,NA
"401 STONES RIVER CV",2,2021-12-04,2021-12-13,37214,21.5
"4014 BRICK CHURCH PIKE",2,2021-03-09,2021-11-19,37207,34
"402 CHURCHILL CRSG",2,2021-12-05,2022-07-17,37115,35
"402 CHURCHILL XING",2,2025-05-28,2025-06-03,37115,27
"4027 LAVERGNE COUCHVILLE PIKE",2,2021-05-16,2024-03-13,37013,52.5
"403 ENGLISH IVY DR",2,2024-11-25,2025-09-22,37211,32
"4035 NOLENSVILLE PIKE",2,2025-03-31,2025-08-11,37211,49
"4040 CENTRAL PIKE",2,2024-08-26,2025-04-09,37076,35.5
"405 FISK ST",2,2024-01-10,2025-12-27,37203,32
"4054 ANDREW JACKSON WAY",2,2024-08-31,2025-12-25,37076,29.5
"406 21ST AVE S",2,2024-11-12,2025-01-22,37203,32.5
"4066 NOLENSVILLE PIKE",2,2022-02-06,2022-10-07,37211,48.5
"407 MURFREESBORO PIKE",2,2022-02-20,2024-03-22,37210,46.5
"408 WHITE BRIDGE PL",2,2021-09-08,2022-08-06,37209,37
"409 CLAYMILLE CT",2,2025-01-07,2025-07-16,37207,43
"40TH AVE N / ALBION ST",2,2022-07-18,2022-07-19,37209,21
"410 45TH AVE N",2,2022-02-13,2022-03-18,37209,42.5
"410 MOSS TRL",2,2021-06-14,2022-01-26,37072,44
"410 OLD HICKORY BLVD",2,2022-08-18,2024-07-14,37027,39
"4103 ALBION ST",2,2022-11-26,2025-08-09,37209,48
"4107 HILLSBORO PIKE",2,2021-10-11,2022-12-14,37215,30
"411 ANNEX AVE",2,2024-08-21,2025-01-29,37209,31
"411 GALLATIN AVE",2,2021-11-19,2022-04-15,37206,43
"4114 HUNTING DR",2,2022-08-31,2024-01-04,37076,43.5
"4114 NOLENSVILLE PIKE",2,2022-02-15,2022-04-01,37211,43
"4116 BERNARD RD",2,2021-06-26,2021-09-20,37080,32.5
"4119 LEBANON PIKE",2,2021-11-16,2024-02-18,37076,38
"412 43RD AVE N",2,2021-10-14,2025-09-11,37209,54.5
"412 BRICK CHURCH PARK DR",2,2024-04-17,2025-10-14,37207,28.5
"4126 GALLATIN PIKE",2,2024-04-05,2024-07-05,37216,47
"413 DAWN DR",2,2024-06-09,2024-09-17,37211,NA
"414 HARDING PL",2,2025-05-20,2025-06-21,37211,30
"415 W TRINITY LN",2,2022-08-01,2024-01-04,37207,54.5
"4154 LEBANON PIKE",2,2025-02-27,2025-12-04,37076,21
"416 BROADWAY",2,2024-08-03,2025-11-23,37203,NA
"416 RUSSELL ST",2,2021-08-08,2024-04-01,37206,46
"4160 CLARKSVILLE PIKE",2,2021-10-25,2024-05-28,37218,37
"4170 BERNARD RD",2,2024-04-21,2024-05-09,37080,53.5
"4175 APACHE TRL",2,2021-07-14,2021-08-14,37013,28
"419 BROADWAY",2,2024-01-28,2024-10-27,37203,38.5
"419 WEST BEND DR",2,2022-01-04,2022-12-28,37209,60.5
"4198 MURFREESBORO PIKE",2,2021-04-11,2025-01-08,37013,28.5
"4200 MURFREESBORO PIKE",2,2021-02-09,2022-06-26,37013,54
"4204 BRUSH HILL RD",2,2022-09-19,2022-10-18,37216,54
"4205 SWEDEN DR",2,2021-04-26,2021-05-19,37076,35.5
"4209 LEBANON PIKE",2,2021-10-18,2022-09-07,37076,34
"424 BOWLING AVE",2,2021-04-29,2021-08-01,37205,32
"424 KINSEY BLVD",2,2022-06-13,2025-04-08,37115,40.5
"424 NESBITT LN",2,2021-07-07,2022-03-27,37115,19.5
"425 AMERICAN RD",2,2025-07-22,2025-09-30,37209,38
"425 GLASTONBURY RD",2,2022-10-29,2022-11-24,37217,43
"4289 VALLEY GROVE DR",2,2024-01-25,2025-07-07,37076,61.5
"43 HERMITAGE AVE",2,2021-03-11,2021-04-27,37210,28
"4301 ENCHANTED CIR",2,2022-05-01,2024-12-29,37218,33
"4305 ALBION ST",2,2021-05-05,2024-02-28,37209,45
"4309 BRACKENWOOD DR",2,2022-04-02,2025-06-22,37138,18
"4316 SUMMERCREST BLVD",2,2024-02-03,2025-09-13,37013,22.5
"4326 HARDING PIKE",2,2021-08-04,2022-10-30,37205,43.5
"4329 WOODS ST",2,2022-08-15,2025-06-26,37138,37
"436 E OLD HICKORY BLVD",2,2021-10-31,2022-12-12,37115,54.5
"436 SHADOW GLEN DR",2,2024-02-25,2025-09-27,37211,45
"438 NEELYS BEND RD",2,2022-12-03,2025-02-19,37115,50
"441 HARDING PL",2,2021-12-03,2024-08-02,37211,53
"441 TYLER DR",2,2025-09-26,2025-11-13,37076,25.5
"4413 CENTRAL VALLEY DR",2,2021-09-13,2022-01-15,37076,44.5
"4425 BATON ROUGE DR",2,2024-03-15,2024-07-19,37076,30
"444 ELMINGTON AVE",2,2021-02-10,2022-06-25,37205,20
"4442 LEBANON PIKE",2,2025-03-31,2025-12-26,37076,29
"449 NEELYS BEND RD",2,2021-02-13,2021-07-19,37115,44.5
"45 GLENROSE AVE",2,2021-06-27,2022-07-10,37210,54
"450 DONELSON PIKE",2,2021-03-01,2024-11-11,37214,36.5
"4501 PACKARD DR",2,2021-09-25,2021-10-10,37211,43.5
"4531 NOLENSVILLE PIKE",2,2022-11-13,2024-02-08,37211,19.5
"4539 BATON ROUGE DR",2,2021-02-09,2024-05-05,37076,38
"455 ARBOR PL",2,2022-03-22,2022-07-17,37013,22
"455 WILCLAY DR",2,2021-07-21,2022-09-29,37209,54
"457 TANGLEWOOD CT",2,2024-04-30,2024-08-03,37211,30
"460 CRAIGHEAD ST",2,2022-02-14,2022-03-10,37204,43.5
"4601 CHARLOTTE AVE",2,2022-03-29,2024-02-22,37209,35
"4601 LEBANON PIKE",2,2021-12-25,2024-05-10,37076,24
"465 HUMPHREYS ST",2,2022-03-08,2025-10-31,37203,26
"4697 TROUSDALE DR",2,2024-03-14,2025-01-29,37220,40
"470 METROPLEX DR",2,2024-12-16,2025-02-15,37211,34.5
"470 RADNOR ST",2,2021-02-28,2021-07-08,37211,31
"4700 EATONS CREEK RD",2,2022-05-15,2022-05-15,37218,26.5
"4708 MICHIGAN AVE",2,2021-05-30,2022-02-13,37209,70.5
"4709 TERRAGON TRL",2,2021-10-10,2021-12-16,37013,30
"4711 ANDREW JACKSON PKWY",2,2021-10-10,2021-10-19,37076,43.5
"4720 ANDREW JACKSON PKWY",2,2021-08-09,2021-10-25,37076,37
"4734 LEBANON PIKE",2,2024-09-06,2025-11-13,37076,24
"4736 VOLUNTEER DR",2,2021-04-05,2022-08-05,37013,37.5
"4737 TERRAGON TRL",2,2021-05-23,2021-11-07,37013,60
"4758 TRENTON DR",2,2021-10-19,2022-01-15,37076,36
"4814 SUNLIGHT DR",2,2021-07-13,2022-01-30,37211,19.5
"4820 TORBAY DR",2,2022-01-18,2022-01-18,37211,52.5
"4825 TORBAY DR",2,2021-01-05,2021-12-09,37211,32
"4844 CORNING DR",2,2021-08-03,2022-04-05,37211,54.5
"4857 SHASTA DR",2,2021-09-14,2025-01-12,37138,17.5
"4864 PEPPERTREE DR",2,2024-01-18,2025-05-03,37013,36
"4908 LINBAR DR",2,2021-08-21,2025-07-10,37211,32
"491 RURAL HILL RD",2,2022-02-13,2022-06-03,37217,46.5
"4928 RAYWOOD LN",2,2024-07-18,2025-06-06,37211,23.5
"4932 SHERMAN OAKS DR",2,2021-12-12,2025-03-26,37211,39.5
"4957 LEBANON PIKE",2,2021-08-12,2021-12-31,37138,23
"496 W TRINITY LN",2,2025-07-19,2025-07-21,37207,33.5
"497 ELYSIAN FIELDS RD",2,2022-04-18,2024-01-24,37211,42.5
"499 DAVIDSON ST",2,2024-09-14,2024-09-21,37213,47
"4TH AVE S & DEMONBREUN ST",2,2024-10-24,2025-04-15,37201,26.5
"4TH AVE S & LAFAYETTE ST",2,2024-10-25,2025-11-23,37210,57
"4TH AVE S / BROADWAY",2,2021-08-19,2022-08-21,37203,37
"4TH AVE S / KOREAN VETERANS BLVD",2,2021-11-27,2022-10-05,37201,31.5
"4TH AVE S / PEABODY ST",2,2021-10-23,2022-05-01,37201,45.5
"4TH AVE S / SYMPHONY PL",2,2021-10-09,2021-10-10,37203,23
"50 LINDSLEY AVE",2,2021-07-17,2024-03-25,37210,35.5
"500 COWAN ST",2,2021-06-18,2024-10-22,37207,25.5
"500 ELMINGTON AVE",2,2021-09-28,2022-12-15,37205,87.5
"500 HAROLD PREWETT DR",2,2021-03-09,2025-06-27,37218,39
"500 HICKORY HOLLOW TER",2,2021-08-28,2025-10-07,37013,64.5
"500 PICCADILLY ROW",2,2024-03-09,2025-04-16,37013,29.5
"500 WILCLAY DR",2,2022-10-06,2025-09-02,37209,35
"500 WINDSOR GREEN BLVD",2,2022-09-17,2022-12-27,37072,32.5
"501 COMMERCE ST",2,2021-05-23,2024-11-07,37203,60
"501 ERMAC DR",2,2021-01-08,2022-06-23,37214,38
"501 HICKORY HILLS BLVD",2,2021-10-07,2025-05-24,37189,41.5
"501 S 6TH ST",2,2022-08-01,2022-10-31,37206,40.5
"5019 BONNAHILL DR",2,2021-03-15,2022-03-27,37076,61.5
"502 S 7TH ST",2,2021-06-29,2021-07-22,37206,30
"5028 RAGLAND DR",2,2024-09-19,2025-11-02,37220,54
"503 GLENPARK DR",2,2021-03-17,2021-04-07,37217,36.5
"503 REVELS DR",2,2022-11-05,2025-08-14,37207,58
"5035 BONNAMEADE DR",2,2021-12-08,2024-05-06,37076,60
"5036 BROADWAY PL",2,2022-10-09,2025-03-28,37203,20
"504 DR D B TODD JR BLVD",2,2024-07-21,2024-07-25,37203,53
"504 VALOR WAY",2,2021-12-31,2022-03-18,37013,33
"5040 NOLENSVILLE PIKE",2,2021-08-18,2022-12-06,37211,40
"505 DRAKE AVE",2,2021-05-03,2021-05-11,37211,36
"505 MCIVER ST",2,2021-07-25,2025-01-18,37211,37.5
"5055 OLD HICKORY BLVD",2,2025-06-03,2025-06-04,37076,47
"508 RAYMOND ST",2,2024-08-20,2024-10-27,37211,63
"509 CHARLES DR",2,2021-12-31,2022-02-11,37115,40.5
"509 FOREST PARK RD",2,2022-09-10,2025-02-03,37115,44
"509 JANICE DR",2,2021-12-05,2022-03-09,37013,41
"510 COLLINS PARK DR",2,2021-06-02,2024-05-12,37013,25
"510 RECOVERY RD",2,2021-04-22,2022-11-05,37211,26
"5100 OLD HICKORY BLVD",2,2021-02-07,2025-05-21,37076,33
"5106 OLD HICKORY BLVD",2,2021-04-17,2024-10-22,37218,18
"511 BOUNTY DR",2,2025-01-01,2025-03-05,37210,54
"512 S 6TH ST",2,2024-03-20,2024-11-01,37206,44
"5125 GREEN LEAF DR",2,2021-07-20,2022-04-24,37211,39.5
"5127 NOLENSVILLE PIKE",2,2022-08-13,2025-03-19,37211,36
"514 SYLVAN ST",2,2022-07-23,2025-06-20,37206,18
"5160 WHITES CREEK PIKE",2,2021-11-23,2024-07-10,37189,41.5
"5171 REGENT DR",2,2021-01-09,2025-07-11,37220,21.5
"518 HAYNES ST",2,2022-03-18,2022-03-20,37207,36.5
"5188 SINGING HILLS DR",2,2025-03-23,2025-03-23,37013,30
"520 MCMURRAY DR",2,2024-05-21,2024-08-28,37211,13
"520 RECOVERY RD",2,2021-04-13,2021-06-21,37211,24
"5200 HICKORY HOLLOW PKWY",2,2024-02-18,2025-06-11,37013,29
"5201 CHARLOTTE AVE",2,2024-09-27,2025-04-07,37209,61
"5204 DAKOTA AVE",2,2021-09-22,2021-10-16,37209,43
"521 CLAIBORNE ST",2,2021-09-25,2022-10-15,37210,40
"5215 OLD HICKORY BLVD",2,2022-12-02,2022-12-21,37076,41
"5216 LANA RENEE CT",2,2022-05-20,2022-10-03,37076,65.5
"522 GLASTONBURY RD",2,2025-03-27,2025-05-30,37217,45.5
"522 S 6TH ST",2,2025-06-29,2025-07-31,37206,21
"523 CHURCH ST",2,2021-09-03,2025-08-19,37219,41
"523 S 10TH ST",2,2022-09-10,2024-02-14,37206,38.5
"5231 OLD HICKORY BLVD",2,2021-05-13,2022-11-05,37076,30.5
"525 ROYAL PKWY",2,2022-05-20,2024-09-23,37214,43.5
"5250 CANE RIDGE RD",2,2024-02-04,2025-05-29,37013,31
"5259 HICKORY HOLLOW PKWY",2,2022-05-21,2025-09-28,37013,37
"526 8TH AVE S",2,2022-05-13,2025-06-26,37203,43.5
"530 11TH AVE N",2,2022-08-26,2024-01-14,37203,49
"530 BROADWAY",2,2022-05-20,2024-05-31,37203,30
"5300 WESSEX DR",2,2025-07-05,2025-07-19,37211,55
"5301 HARDING PIKE",2,2021-12-06,2022-05-11,37205,36
"5304 CANE RIDGE RD",2,2022-10-13,2024-11-08,37013,22.5
"5305 MT VIEW RD",2,2021-10-09,2025-08-24,37013,25.5
"5306 HICKORY HOLLOW PKWY",2,2021-10-04,2024-03-31,37013,49
"5314 MT VIEW RD",2,2021-02-20,2024-10-06,37013,34
"5320 HICKORY HOLLOW PKWY",2,2024-01-11,2025-04-11,37013,15
"5321 HICKORY HOLLOW LN",2,2024-06-24,2025-04-10,37013,33.5
"5348 CANE RIDGE RD",2,2021-04-23,2021-04-25,37013,27
"535 REP JOHN LEWIS WAY S",2,2021-08-21,2024-05-15,37203,45
"5370 MT VIEW RD",2,2022-04-12,2025-08-14,37013,37
"540 AMERICAN RD",2,2021-11-13,2024-01-25,37209,34
"540 CLAIBORNE ST",2,2021-02-16,2025-02-22,37210,55
"5403 ZINNIA LN",2,2024-10-16,2025-07-27,37076,35.5
"541 GREAT CIRCLE RD",2,2022-10-04,2022-10-31,37228,23
"5410 HICKORY PARK DR",2,2021-04-22,2025-10-20,37013,21
"5445 NOLENSVILLE PIKE",2,2022-05-29,2022-07-01,37211,44
"5455 NOLENSVILLE PIKE",2,2021-07-19,2021-12-25,37211,44.5
"546 DONELSON PIKE",2,2022-05-10,2022-08-22,37214,39.5
"546 SHELBY AVE",2,2021-11-04,2022-11-06,37206,59.5
"55 PERKINS ST",2,2022-06-04,2022-08-07,37210,43
"550 BROADWAY",2,2021-12-06,2025-06-28,37203,NA
"5500 OLD HICKORY BLVD",2,2024-02-04,2025-01-19,37076,37.5
"5510 NOLENSVILLE PIKE",2,2021-04-17,2022-05-13,37211,24
"552 ROSEDALE AVE",2,2022-04-29,2022-07-05,37211,39
"5524 CHARLOTTE PIKE",2,2021-12-13,2024-03-31,37209,45
"5531 EDMONDSON PIKE",2,2021-03-16,2021-08-30,37027,36.5
"555 CHURCH ST",2,2022-07-14,2025-01-03,37219,24.5
"556 VERITAS ST",2,2022-10-09,2022-12-18,37211,22
"5566 FRANKLIN PIKE CIR",2,2022-08-05,2024-12-18,37027,NA
"558 S 5TH ST",2,2021-10-01,2021-10-01,37206,30
"5584 MT VIEW RD",2,2022-08-31,2024-02-09,37013,29
"56 ROBERTSON ST",2,2021-03-26,2022-09-20,37210,42.5
"5610 OLD HICKORY BLVD",2,2022-08-04,2024-04-12,37076,23
"5612 LENOX AVE",2,2021-09-06,2022-08-30,37209,26.5
"5614 MORROW RD",2,2021-06-08,2021-07-07,37209,22
"569 CHARLES E DAVIS BLVD",2,2021-09-21,2024-05-20,37210,26.5
"5709 STONEWAY TRL",2,2021-06-07,2021-06-19,37209,51.5
"572 BROOKSBORO TER",2,2022-08-26,2022-12-05,37217,22
"572 S 5TH ST",2,2022-03-14,2022-03-22,37206,24
"575 OPRY MILLS DR",2,2021-05-27,2022-05-14,37214,24.5
"576 ANNEX CT",2,2021-03-29,2021-04-12,37209,39
"5765 OLD HICKORY BLVD",2,2021-01-27,2024-06-28,37076,65
"5772 OLD HICKORY BLVD",2,2021-11-25,2022-04-25,37076,35
"5781 OLD HICKORY BLVD",2,2025-04-10,2025-11-21,37076,36
"580 DONELSON PIKE",2,2021-05-20,2022-03-23,37214,36
"581 DOVER GLEN DR",2,2021-05-02,2021-05-18,37013,26
"5814 NOLENSVILLE PIKE",2,2022-03-11,2022-11-12,37211,32.5
"5821 CHARLOTTE PIKE",2,2022-01-11,2025-03-29,37209,34
"589 STEWARTS FERRY PIKE",2,2024-05-31,2025-03-15,37214,41.5
"5899 CLARKSVILLE PIKE",2,2024-07-02,2024-09-04,37080,41
"59 CARROLL ST",2,2025-04-20,2025-09-29,37210,40.5
"5910 OBRIEN AVE",2,2024-02-12,2024-05-05,37209,50
"5910 OLD HICKORY BLVD",2,2022-02-14,2025-06-21,37189,27
"5935 EDMONDSON PIKE",2,2021-06-30,2022-02-18,37027,33
"600 BENTON AVE",2,2022-05-17,2022-05-24,37204,25
"600 CHURCH ST",2,2022-05-25,2024-05-15,37219,24
"600 MURFREESBORO PIKE",2,2022-07-26,2024-08-16,37210,37.5
"6005 NEW YORK AVE",2,2021-08-22,2021-10-02,37209,23.5
"601 GALLATIN AVE",2,2024-10-12,2025-12-02,37206,58
"601 MURFREESBORO PIKE",2,2021-03-20,2024-04-10,37210,45.5
"601 N DUPONT AVE",2,2021-04-24,2022-08-06,37115,23
