"Address","total_calls","first_call","last_call","Zip","median_age"
"2901 OLD FRANKLIN RD",4,2022-08-06,2025-01-30,37013,25.5
"2904 GALLATIN PIKE",4,2017-10-10,2024-09-22,37216,33
"2906 FOSTER CREIGHTON DR",4,2019-11-11,2023-09-25,37204,53.5
"2910 GALLATIN PIKE",4,2018-02-25,2024-08-28,37216,30
"2919 MCGAVOCK PIKE",4,2018-03-10,2021-11-03,37214,38.5
"2922 SIMMONS AV",4,2020-04-05,2021-01-08,37211,27.5
"2945 BRICK CHURCH PIKE",4,2025-03-01,2025-12-23,37207,33
"2948 MOSSDALE DR",4,2018-12-14,2020-09-11,37013,49
"2ND AVE S & DEMONBREUN ST",4,2023-06-04,2023-12-01,37201,49
"2ND AVE S & LAFAYETTE ST",4,2023-09-06,2025-12-21,37210,32.5
"3 UNIVERSITY CT",4,2019-12-21,2021-05-06,37210,57
"30 DRY CREEK RD",4,2018-05-26,2024-11-12,37072,37.5
"300 SEVEN SPRINGS WAY",4,2016-12-05,2024-08-28,37027,35
"3000 HILLSBORO PIKE",4,2021-09-13,2024-01-06,37215,43
"3000 HILLSBORO PKE",4,2016-01-04,2020-05-04,37215,35.5
"3000 VANDERBILT PL",4,2019-06-11,2025-01-04,37212,25
"3001 BUSINESS PARK CIR",4,2017-03-18,2019-07-05,37072,82.5
"3001 LEBANON PIKE",4,2018-06-02,2025-02-25,37214,41
"3005 CLIFF DR",4,2019-07-25,2020-05-01,37218,57
"301 CLAY ST",4,2020-09-08,2023-03-15,37208,26.5
"301 GALLATIN PIKE S",4,2022-05-09,2023-07-02,37115,35
"301 LONG HOLLOW PIKE",4,2016-09-08,2023-04-05,37072,27
"301 WALTON LN",4,2021-09-29,2023-01-15,37115,49
"301 WHITE BRIDGE PIKE",4,2018-08-02,2025-03-13,37209,38
"3015 LEBANON PKE",4,2020-02-06,2021-01-03,37214,40
"3036 KINGS LN",4,2016-04-03,2020-10-23,37218,31.5
"304 BROADWAY",4,2017-12-22,2025-10-19,37219,29.5
"304 KEMPER DR S",4,2016-07-24,2019-01-11,37115,48.5
"304 LONG HOLLOW PIKE",4,2017-11-01,2025-05-10,37072,33
"3043 NOLENSVILLE PKE",4,2019-08-06,2020-07-12,37211,43
"305 FINLEY DR",4,2019-09-15,2020-02-23,37217,18
"305 MYATT DR",4,2019-04-25,2024-09-12,37115,36
"3057 ANDERSON RD",4,2019-02-17,2024-07-17,37013,36
"306 BROADWAY",4,2016-06-08,2022-06-15,37219,37
"306 PHILFRE CT",4,2022-01-01,2022-10-23,37217,45
"307 DUKE ST",4,2021-11-23,2024-02-10,37207,39.5
"309 MILLIKEN BEND RD",4,2019-10-02,2023-03-11,37115,26
"310 MCMURTRY CT",4,2017-11-03,2020-09-22,37115,37
"3104 CLARKSVILLE PIKE",4,2016-07-21,2022-09-14,37218,48
"311 HARDING PL",4,2019-06-25,2025-09-02,37211,36
"311 NATCHEZ CT",4,2020-02-20,2023-06-18,37211,32.5
"311 RURAL HILL CT",4,2022-06-06,2022-08-23,37217,33
"3116 DICKERSON PIKE",4,2018-04-16,2025-08-20,37207,35.5
"3124 NOBLE VALLEY DR",4,2020-02-08,2025-08-17,37214,33
"314 11TH AVE S",4,2021-07-02,2025-09-26,37203,23
"3144 DICKERSON PKE",4,2016-01-07,2020-10-11,37207,43.5
"316 RURAL HILL RD",4,2023-12-25,2024-08-09,37217,33.5
"317 NIX DR",4,2019-11-12,2024-01-28,37115,24
"3181 STONEYBROOK CIR",4,2024-10-15,2025-04-27,37013,40.5
"3200 W HAMILTON AVE",4,2016-08-02,2023-08-30,37218,43
"3201 OLD HICKORY BLVD",4,2018-01-20,2022-10-12,37138,35
"3208 MAYER LN",4,2020-10-11,2021-11-17,37218,31
"3210 NOLENSVILLE PIKE",4,2016-06-20,2022-03-07,37211,31
"3216 GRACE CREST PT",4,2023-03-31,2025-02-03,37217,32
"3217 CLARKSVILLE PIKE",4,2017-03-09,2025-06-24,37218,38
"3221 TOWNE VILLAGE RD",4,2020-09-01,2021-06-30,37013,24
"3229 VAILVIEW DR",4,2018-04-26,2020-07-14,37207,46
"323 OPRY MILLS DR",4,2022-05-12,2025-01-11,37115,39.5
"324 FOREST PARK RD",4,2021-09-29,2022-08-04,37115,42
"3258 BLACKWOOD DR",4,2021-03-19,2024-04-08,37214,48
"3300 MURFREESBORO PIKE",4,2023-03-10,2024-10-26,37013,24.5
"3307 BRICK CHURCH PIKE",4,2022-02-22,2025-01-21,37207,16
"331 GALLATIN PIKE N",4,2017-06-30,2025-01-30,37115,39
"3317 COCOA DR",4,2021-12-26,2023-07-16,37218,33.5
"334 LYNN DR",4,2019-12-15,2023-01-01,37211,26
"3405 OLD ANDERSON RD",4,2017-02-10,2022-10-21,37013,48
"3407 CLIFTON AVE",4,2021-08-13,2025-09-08,37209,37
"3424 LEBANON PIKE",4,2017-03-11,2024-12-13,37076,27.5
"347 FLORA MAXWELL RD",4,2020-06-09,2023-10-05,37211,26
"3509 MAYS ST",4,2017-08-09,2022-01-08,37211,31
"3571 MURFREESBORO PIKE",4,2018-04-22,2022-11-24,37013,28
"365 PARAGON MILLS RD",4,2016-09-16,2024-11-07,37211,37.5
"3650 TROUSDALE DR",4,2021-06-15,2024-07-10,37204,30.5
"367 GLENROSE AVE",4,2017-07-09,2025-02-21,37210,27
"3708 FOLKSTONE DR",4,2020-11-17,2021-10-11,37013,41
"3719 FAULKNER DR",4,2016-11-11,2021-10-06,37211,40
"3767 NOLENSVILLE PIKE",4,2021-04-17,2025-03-29,37211,46
"3777 NOLENSVILLE PIKE",4,2022-04-23,2024-04-10,37211,22.5
"3778 CENTRAL PIKE",4,2018-12-03,2024-02-18,37076,77.5
"3810 NOLENSVILLE PIKE",4,2017-09-24,2023-08-05,37211,29.5
"3819 E RIDGE DR",4,2018-08-09,2025-09-03,37211,43
"3825 ATWELL DR",4,2016-04-06,2020-05-01,37207,53
"3851 CLARKSVILLE PKE",4,2016-01-02,2020-06-11,37218,32
"3855 BELL RD",4,2020-06-30,2025-09-17,37076,29
"3901 DELAWARE AVE",4,2017-04-15,2018-11-29,37209,28
"3910 GALLATIN PIKE",4,2016-12-17,2022-06-26,37216,34
"3919 EAST RIDGE DR",4,2021-05-22,2024-07-10,37211,34
"3921 SOUTHVIEW DR",4,2020-04-08,2023-04-28,37218,43
"397 WALLACE RD",4,2017-02-16,2022-07-22,37211,61
"3970 CLARKSVILLE PIKE",4,2018-04-22,2024-12-07,37218,28
"3979 BELL RD",4,2018-07-03,2020-09-19,37076,24.5
"3RD AV N / COMMERCE ST",4,2016-03-17,2020-09-19,37219,32.5
"3RD AVE S & DEMONBREUN ST",4,2023-03-31,2025-08-07,37201,31
"3RD AVE S & MOLLOY ST",4,2023-05-27,2023-11-01,37201,49
"4 ACADEMY PL",4,2022-08-17,2025-03-28,37210,36
"400 MYATT DR",4,2017-12-07,2021-09-16,37115,38
"400 W TRINITY LN",4,2018-06-30,2023-09-14,37207,42
"4000 HILLSBORO PIKE",4,2021-09-19,2024-10-18,37215,25
"403 GALLATIN PIKE S",4,2023-05-01,2023-10-18,37115,50.5
"405 GAY ST",4,2016-09-30,2020-01-29,37201,23.5
"405 GREGG CT",4,2022-05-18,2023-03-27,37217,34
"405 S 4TH ST",4,2025-03-03,2025-08-27,37206,44
"406 11TH AVE N",4,2021-04-01,2025-06-14,37203,28
"4066 NOLENSVILLE PIKE",4,2019-06-12,2023-06-05,37211,44.5
"410 DOMINICAN DR",4,2020-06-30,2025-08-09,37228,39
"410 METROPLEX DR",4,2020-02-03,2025-10-02,37211,42.5
"410 MOSS TRL",4,2021-06-14,2023-03-24,37072,41
"4102 ADDINE ST",4,2020-06-26,2023-04-21,37216,35
"4108 UNION ST",4,2016-03-20,2017-09-07,37138,61
"411 36TH AVE N",4,2021-03-03,2025-11-06,37209,22
"411 HARDING PL",4,2021-11-09,2024-04-12,37211,27
"4112 HILLSBORO PIKE",4,2018-02-22,2024-02-29,37215,41
"4114 NOLENSVILLE PIKE",4,2022-02-15,2023-12-14,37211,27
"412 BRICK CHURCH PARK DR",4,2018-09-11,2025-10-14,37207,28.5
"412 METROPLEX DR",4,2024-06-29,2025-11-09,37211,45
"412 ROYAL PKWY",4,2020-07-14,2024-06-13,37214,29
"4126 GALLATIN PIKE",4,2023-05-13,2024-07-05,37216,33
"4126 GALLATIN PKE",4,2020-06-28,2020-09-05,37216,59
"4131 ANDREW JACKSON PKWY",4,2020-07-22,2025-02-21,37076,87
"415 MADISON STATION BLVD",4,2019-06-01,2024-09-21,37115,27
"416 BROADWAY",4,2017-03-23,2025-11-23,37203,38
"416 MURFREESBORO PKE",4,2020-05-09,2020-08-28,37210,52
"4175 APACHE TRL",4,2016-12-23,2021-08-14,37013,28
"419 WEST BEND DR",4,2022-01-04,2023-08-21,37209,61
"4198 MURFREESBORO PKE",4,2016-01-31,2020-05-22,37013,38
"420 ELMINGTON AVE",4,2017-05-08,2024-09-19,37205,22.5
"4201 GALLATIN PKE",4,2019-10-14,2020-05-10,37216,37.5
"421 E THOMPSON LN",4,2016-09-14,2025-12-20,37211,28
"424 GLENPARK DR",4,2018-05-05,2022-07-07,37217,32
"4243 HARDING PIKE",4,2021-04-13,2025-10-17,37205,40.5
"428 BROADWAY",4,2017-05-23,2025-10-18,37203,24
"4301 SIDCO DR",4,2017-06-26,2024-05-04,37204,25
"4347 LEBANON PKE",4,2016-02-24,2020-05-04,37076,76
"440 ALLIED DR",4,2019-12-29,2024-01-21,37211,41
"444 LANIER DR",4,2019-05-13,2023-06-18,37115,64
"448 WILCLAY DR",4,2020-10-26,2021-01-29,37209,31
"4507 IDAHO AVE",4,2018-01-22,2018-06-02,37209,35
"455 ARBOR PL",4,2019-04-25,2022-07-17,37013,22
"465 TUSCULUM RD",4,2017-12-07,2019-06-28,37211,27.5
"4656 TROUSDALE DR",4,2017-01-20,2018-09-05,37204,34
"4670 LEBANON PIKE",4,2021-07-17,2024-10-15,37076,67
"4701 OLD HICKORY BLVD",4,2018-07-03,2022-09-05,37138,31.5
"4709 TERRAGON TRL",4,2020-02-29,2021-12-16,37013,39
"472 TIMMONS ST",4,2018-12-23,2025-09-02,37211,39
"4720 ANDREW JACKSON PKWY",4,2019-10-05,2023-05-10,37076,30
"4734 LEBANON PIKE",4,2019-06-23,2025-11-13,37076,22.5
"4820 FRANKLIN PKE",4,2016-03-02,2020-01-24,37220,16
"4825 TORBAY DR",4,2017-02-20,2021-12-09,37211,32
"4844 CORNING DR",4,2016-09-05,2022-04-05,37211,52
"4TH AVE N & BROADWAY",4,2023-01-11,2025-02-19,37203,51
"50 AIRWAYS BLVD",4,2017-11-10,2025-12-17,37214,25.5
"500 REP JOHN LEWIS WAY S",4,2021-04-11,2024-05-22,37203,39
"500 WEDGEWOOD AV",4,2019-10-11,2021-01-29,37204,62
"501 CUMBERLAND AVE",4,2021-09-30,2024-04-10,37115,50
"501 REP JOHN LEWIS WAY S",4,2021-06-06,2025-04-12,37203,37
"5012 OLD HICKORY BLVD",4,2020-01-17,2023-10-09,37076,28
"5013 SUNSHINE DR",4,2019-12-22,2025-05-16,37013,49.5
"5019 BONNAHILL DR",4,2020-04-22,2022-03-27,37076,61
"5035 BONNAMEADE DR",4,2019-09-13,2024-05-06,37076,57
"505 MCIVER ST",4,2018-06-27,2025-01-18,37211,35.5
"5069 BROADWAY PL",4,2022-11-16,2025-10-19,37203,38
"510 BRIDGEWAY AVE",4,2021-02-10,2025-03-28,37138,25.5
"5100 OLD HICKORY BLVD",4,2020-07-19,2025-05-21,37076,30
"511 ARBOR KNOLL BLVD",4,2017-02-09,2019-06-17,37013,25
"512 1ST AVE N",4,2016-10-28,2019-05-20,37201,37
"5141 ROXBOROUGH DR",4,2021-07-19,2023-01-25,37076,61
"515 HERITAGE DR",4,2016-05-23,2020-11-08,37115,69.5
"519 NORTON AV",4,2019-07-09,2019-10-18,37207,42
"519 NORTON AVE",4,2016-01-04,2019-05-11,37207,50.5
"520 CHURCH ST",4,2020-05-25,2025-04-08,37072,26
"5200 DELAWARE AVE",4,2017-04-20,2024-02-13,37209,16
"5215 OLD HICKORY BLVD",4,2017-12-10,2022-12-21,37076,30.5
"522 CLAIBORNE ST",4,2017-11-08,2023-09-27,37210,42
"522 CURTIS HOLLOW RD",4,2017-08-17,2019-12-23,37013,70
"522 NORTON AVE",4,2021-07-12,2022-04-08,37207,48
"525 ROYAL PKWY",4,2016-11-06,2024-09-23,37214,43.5
"5252 HICKORY HOLLOW PKWY",4,2017-12-22,2024-08-25,37013,34.5
"5259 HICKORY HOLLOW PKWY",4,2020-02-26,2025-09-28,37013,37
"528 LANDAU DR",4,2016-10-12,2021-04-26,37209,26.5
"5300 HICKORY HOLLOW LN",4,2017-06-20,2023-09-05,37013,26
"5306 CANE RIDGE RD",4,2019-01-18,2023-11-05,37013,29
"531 WHISPERING OAKS PL",4,2016-09-13,2021-10-02,37211,15
"5320 HICKORY HOLLOW PKWY",4,2023-01-27,2025-04-11,37013,15
"534 S 6TH ST",4,2022-02-25,2025-05-16,37206,36
"5344 SUNNYVALE DR",4,2018-10-15,2024-08-23,37013,46
"541 NEELYS BEND RD",4,2017-07-09,2021-04-17,37115,46
"5516 CLARKSVILLE PIKE",4,2016-05-11,2023-09-06,37080,37
"5520 KENTUCKY AVE",4,2016-09-08,2022-11-11,37209,52
"5524 CHARLOTTE PIKE",4,2017-09-06,2024-03-31,37209,42
"553 JUDD DR",4,2020-02-22,2025-02-23,37218,61
"556 DONELSON PIKE",4,2016-11-03,2023-05-23,37214,29
"5566 FRANKLIN PIKE CIR",4,2020-03-04,2024-12-18,37027,40
"5582 OLD HICKORY BLVD",4,2016-01-18,2025-09-13,37076,26.5
"5600 OBRIEN AVE",4,2016-06-19,2024-09-16,37209,39
"575 JOYCE LN",4,2017-03-02,2019-10-14,37216,13
"577 DONELSON PKE",4,2019-08-02,2021-01-19,37214,39
"5805 OLD HICKORY BLVD",4,2018-11-03,2023-11-07,37076,29
"5811 CROSSINGS BLVD",4,2018-04-09,2021-07-12,37013,55
"600 MARRIOTT DR",4,2016-09-24,2021-01-19,37214,27
"600 ROTHWOOD AVE",4,2017-12-17,2025-11-27,37115,23.5
"601 LISCHEY AVE",4,2021-05-28,2025-04-19,37207,39
"6012 CHARLOTTE PIKE",4,2018-05-03,2024-10-04,37209,38
"605 BELL TRACE CIR",4,2017-01-17,2022-10-04,37013,33
"606 TRUXTON DR",4,2017-06-09,2025-01-04,37214,24.5
"607 NEILL AVE",4,2017-01-20,2025-09-26,37206,59
"6128 STILLMEADOW DR",4,2021-11-12,2023-06-21,37211,33.5
"617 OLD HICKORY BLVD",4,2019-10-22,2022-08-23,37209,30.5
"622 3RD AVE S",4,2023-10-10,2024-05-22,37210,47.5
"622 CHURCH ST E",4,2017-12-03,2020-02-27,37027,29
"622 MCGAVOCK PIKE",4,2017-08-03,2024-02-03,37214,30.5
"622 OCALA DR",4,2018-01-23,2021-12-24,37211,31
"625 BENTON AV",4,2019-08-17,2020-05-27,37204,55
"625 NETHERLANDS DR",4,2017-12-02,2020-01-04,37076,44
"626 BENTON AVE",4,2018-08-24,2024-05-03,37204,20
"6369 IVY ST",4,2021-01-30,2025-08-28,37209,34
"639 S 7TH ST",4,2021-04-29,2025-08-27,37206,31
"641 S 7TH ST",4,2017-09-24,2024-08-15,37206,51.5
"643 S 7TH ST",4,2018-09-22,2025-07-28,37206,39
"6430 CHARLOTTE PKE",4,2020-03-19,2020-09-03,37209,35
"645 DIVISION ST",4,2018-10-06,2025-12-16,37203,29
"647 SYLVAN ST",4,2020-02-09,2025-12-02,37206,43
"648 CLAIBORNE ST",4,2020-03-25,2024-01-13,37210,42.5
"655 COLICE JEANNE RD",4,2016-02-23,2024-02-05,37221,13
"655 S 7TH ST",4,2019-11-15,2022-06-22,37206,39
"656 W IRIS DR",4,2016-11-30,2025-05-11,37204,38
"6624 CHARLOTTE PIKE",4,2016-10-25,2024-07-27,37209,36.5
"6767 BROOKMONT TER",4,2016-10-17,2022-05-22,37205,81.5
"6931 CHARLOTTE PIKE",4,2018-09-11,2021-08-13,37209,30
"6966 HIGHWAY 70 S",4,2019-01-11,2020-10-06,37221,22
"6TH AV S / KOREAN VETERANS BLVD",4,2016-03-17,2019-07-02,37203,45
"6TH AVE S & PEABODY ST",4,2023-08-08,2025-05-26,37203,51.5
"701 40TH AVE N",4,2025-05-04,2025-08-18,37209,44
"701 HART AVE",4,2016-07-30,2018-02-04,37206,51
"703 32ND AVE N",4,2016-08-10,2022-08-09,37209,28
"703 SWINGING BRIDGE RD",4,2019-01-24,2021-04-15,37138,58.5
"7040 HIGHWAY 70 S",4,2018-08-29,2025-12-05,37221,48
"705 LEWIS ST",4,2022-12-26,2023-09-20,37210,45.5
"707 STEWARTS FERRY PIKE",4,2017-12-05,2023-10-31,37214,30
"708 GLENCLIFF CT",4,2018-07-04,2021-04-25,37211,59.5
"709 N 12TH ST",4,2023-04-09,2024-03-19,37206,32
"710 JAMES ROBERTSON PKWY",4,2016-09-24,2022-09-21,37203,40
"7100 HIGHWAY 70 S",4,2019-10-23,2022-08-22,37221,25
"711 MARGARET ROBERTSON DR",4,2018-07-07,2022-01-28,37076,47
"711 UNION ST",4,2016-12-11,2025-07-19,37203,27
"7114 CENTENNIAL BLVD",4,2018-05-25,2022-01-02,37209,32.5
"713 PARK ST",4,2016-12-07,2017-03-29,37209,40
"714 S 8TH ST",4,2021-03-30,2023-02-16,37206,43
"714 SPENCE LN",4,2017-03-01,2023-03-01,37217,41.5
"720 CRAIGHEAD ST",4,2019-05-14,2024-05-17,37204,44
"7200 WHITES CREEK PIKE",4,2016-06-12,2025-03-23,37080,39.5
"721 25TH AVE N",4,2022-08-13,2024-07-25,37208,26
"730 PATRICIA DR",4,2020-01-04,2023-09-02,37217,32
"737 NETHERLANDS DR",4,2022-03-26,2023-08-16,37076,22
"745 MOORMANS ARM RD",4,2016-07-04,2023-02-11,37207,40
"749 STONE HEDGE DR",4,2019-02-24,2025-11-04,37138,16
"7490 CHARLOTTE PIKE",4,2018-08-20,2023-01-04,37209,33.5
"760 OLD HICKORY BLVD",4,2016-03-06,2022-12-09,37027,44
"7613 HIGHWAY 70 S",4,2020-03-10,2024-08-13,37221,30.5
"7665 HIGHWAY 70 S",4,2016-11-18,2022-06-15,37221,29.5
"7676 HIGHWAY 70 S",4,2016-02-29,2025-02-07,37221,40
"780 BERRY RD",4,2021-04-22,2024-05-11,37204,40
"788 LEWIS ST",4,2016-09-17,2024-03-11,37210,40.5
"790 BELL RD",4,2019-05-15,2022-06-01,37013,28
"790 OLD HICKORY BLVD",4,2022-09-10,2025-07-05,37027,30
"800 19TH AVE S",4,2023-07-17,2025-11-07,37203,27
"800 HARVEST GROVE DR",4,2018-03-19,2025-03-15,37013,24.5
"810 17TH AVE N",4,2023-11-20,2025-05-25,37208,45
"811 DICKERSON PIKE",4,2017-03-29,2025-03-08,37207,60
"811 TUCKAHOE DR",4,2019-08-01,2023-11-11,37115,35
"8118 SAWYER BROWN RD",4,2016-08-10,2020-01-21,37221,81.5
"813 DICKERSON PKE S",4,2019-10-15,2020-06-25,37072,79.5
"815 MURFREESBORO PIKE",4,2016-08-31,2021-09-07,37217,38
"816 TAYLOR ST",4,2024-05-02,2025-05-22,37208,39
"820 BAYSWATER PL",4,2020-09-23,2021-07-07,37013,29
"820 RAMSEY ST",4,2019-01-25,2023-03-16,37206,54
"8200 MCCRORY LN",4,2025-04-29,2025-11-20,37221,45
"8207 HIGHWAY 100",4,2016-10-19,2020-04-19,37221,85.5
"821 SHELBY AVE",4,2019-06-01,2025-02-10,37206,52
"822 MURFREESBORO PKE",4,2019-11-18,2020-12-05,37217,60
"8224 GORDON LN",4,2021-01-21,2021-07-22,37076,33.5
"823 HAMILTON CROSSINGS",4,2019-05-13,2023-09-25,37013,42.5
"832 WEDGEWOOD AV",4,2019-08-27,2020-12-27,37203,75.5
"8349 CUB CREEK RD",4,2019-04-05,2025-12-06,37209,34.5
"8350 HIGHWAY 70",4,2016-10-15,2023-10-16,37221,44
"862 ROBINSON RD",4,2022-06-24,2023-11-20,37138,37
"869 GARFIELD ST",4,2019-09-14,2020-05-20,37208,55.5
"8TH AVE S & DREXEL ST",4,2023-02-25,2024-08-13,37203,58
"900 E OLD HICKORY BLVD",4,2016-11-28,2025-06-26,37115,57.5
"901 BLANK ST",4,2025-08-27,2025-09-19,37208,39
"906 28TH AVE N",4,2023-04-30,2025-08-22,37208,54
"908 CABERNET TRL",4,2023-12-10,2025-06-14,37013,38
"915 BELL RD",4,2019-03-28,2023-08-07,37013,38
"923 HOSPITAL DR",4,2018-10-19,2020-10-24,37115,34
"923 KIPLING DR",4,2020-06-28,2023-07-09,37217,51.5
"927 WOODLAND ST",4,2023-10-29,2024-09-24,37206,30
"933 TAYLOR MERRITT CT",4,2019-07-17,2021-04-12,37209,52.5
"935 ALLEN RD",4,2020-09-15,2025-12-27,37214,28.5
"955 RICHARDS RD",4,2017-10-28,2022-11-08,37013,36
"995 THOMPSON PL",4,2023-10-31,2025-09-13,37217,40
"ASH ST / EWING AVE",4,2022-03-19,2022-07-20,37203,34
"BELL RD & CANE RIDGE RD",4,2023-08-27,2025-07-30,37013,36.5
"BROADWAY / 3RD AVE N",4,2016-08-14,2022-03-30,37201,24
"BROADWAY / REP JOHN LEWIS WAY N",4,2021-06-30,2022-12-02,37203,27
"CANE RIDGE RD / BELL RD",4,2017-10-21,2021-08-08,37013,27.5
"DICKERSON PIKE & BROADMOOR DR",4,2023-07-29,2025-10-10,37207,57
"DICKERSON PIKE & EWING DR",4,2023-05-11,2025-08-17,37207,34
"DICKERSON PKE / OLD HICKORY BLVD",4,2017-07-21,2020-10-15,37207,27.5
"ELLINGTON PKWY S EXT RAMP / HART LN",4,2019-08-12,2020-05-30,37207,46.5
"GALLATIN PKE N / MYATT DR",4,2017-11-24,2020-11-12,37115,35
"GALLATIN PKE S / DUE WEST AVE E",4,2016-10-03,2019-06-04,37115,43
"HAMPTON ST & W TRINITY LN",4,2023-06-16,2024-06-18,37207,40
"HAMPTON ST / AVONDALE CIR",4,2019-08-31,2022-11-09,37207,31.5
"KOREAN VETERANS BLVD / 6TH AVE S",4,2021-04-02,2022-09-16,37203,55
"LEWIS ST & ROBERTSON ST",4,2023-07-27,2025-05-27,37210,38.5
"MYATT DR / GALLATIN PIKE N",4,2018-01-04,2022-08-11,37115,38
"N 1ST ST / SPRING ST",4,2016-07-26,2022-04-09,37207,39.5
"NOLENSVILLE PKE / HARDING PL",4,2017-03-27,2020-09-03,37211,37
"OLD HICKORY BLVD W / GALLATIN PIKE N",4,2018-06-02,2022-05-04,37115,31.5
"OPRY MILLS ENT 3",4,2019-05-04,2025-03-12,37214,43
"RURAL HILL RD / MURFREESBORO PIKE",4,2017-03-22,2022-07-28,37013,35.5
"SHELBY ST BRIDGE W",4,2022-10-23,2025-03-01,37201,27.5
"WEDGEWOOD AVE & 8TH AVE S",4,2024-04-03,2025-06-11,37203,28
"10 FERN AV",3,2020-10-29,2021-01-08,37207,22
"100 ARBOR LAKE BLVD",3,2019-01-18,2023-07-23,37076,39
"100 JAMES ROBERTSON PKWY",3,2017-04-13,2020-12-04,37201,34
"100 LENOX PL",3,2017-08-15,2025-08-08,37072,38
"100 MADISON ST",3,2020-09-14,2025-05-20,37208,25
"1000 DONELSON AV",3,2019-07-09,2020-11-24,37138,45
"1000 ENCLAVE CIR",3,2020-11-03,2023-10-02,37211,27
"1003 43RD AVE N",3,2016-01-25,2021-08-05,37209,25
"1003 DOUGLAS AVE",3,2016-06-28,2023-06-08,37206,18.5
"1006 GALLATIN PKE S",3,2016-01-19,2020-06-14,37115,25
"1006 RAMBLING RD",3,2019-11-12,2021-12-26,37217,18
"1007 MITCHELL RD",3,2016-01-12,2022-06-24,37206,66
"1007 SOLLEY DR",3,2021-08-20,2023-06-15,37216,40
"1008 CAROLYN AVE",3,2019-01-26,2023-02-22,37216,45
"101 20TH AVE N",3,2022-02-26,2023-09-11,37203,33
"101 SCENIC VIEW RD",3,2017-12-31,2023-07-28,37138,30
"1010 DUE WEST AVE N",3,2017-02-27,2018-01-18,37115,30
"1014 MASSMAN DR",3,2016-07-16,2018-05-02,37217,32
"1015 SCOVEL ST",3,2019-08-02,2025-04-09,37208,68.5
"1016 18TH AVE S",3,2019-06-01,2025-08-12,37212,35
"1017 EDGEHILL AVE",3,2024-07-20,2025-12-11,37203,21
"1019 10TH AVE N",3,2018-07-13,2018-11-25,37208,37
"102 1ST AVE S",3,2021-04-03,2024-11-01,37201,27
"1024 WOODLAND ST",3,2022-03-25,2025-05-11,37206,31
"1025 CAROLYN AVE",3,2021-02-14,2023-02-12,37216,29
"103 21ST AVE S",3,2022-05-31,2024-09-21,37212,21
"103 SARVER AVE",3,2022-05-15,2024-10-13,37076,18
"1034 1ST AVE S",3,2018-05-02,2023-08-28,37210,44
"1037 28TH AV N",3,2019-07-09,2019-11-13,37209,43
"104 CLAIBORNE ST",3,2016-06-25,2025-04-05,37210,59
"104 EVE CIR",3,2016-03-11,2020-12-14,37218,59
"104 FANNIN DR",3,2016-02-18,2017-04-28,37072,56
"105 HARRINGTON AVE",3,2016-08-04,2022-07-23,37115,26.5
"105 LONG HOLLOW PKE",3,2019-12-04,2020-07-19,37072,30
"105 S MAIN ST",3,2016-04-03,2018-08-11,37072,39
"105 TIMBERLINE CT",3,2018-09-07,2022-07-25,37207,21
"105 WOODCRAFT CT",3,2019-07-04,2020-01-16,37214,39
"1057 DONOHO DR",3,2020-03-19,2021-04-04,37138,30
"1058 MURFREESBORO PIKE",3,2021-10-24,2022-08-26,37217,33
"1062 CAPITOL PT",3,2021-02-25,2025-08-05,37203,36
"10638 CONCORD RD",3,2016-06-07,2020-06-03,37027,19
"108 26TH ST",3,2020-08-04,2023-03-31,37138,48
"108 ARCHWOOD PL",3,2017-04-20,2020-12-28,37115,22
"108 SHOEMAKER DR",3,2016-11-12,2017-12-08,37013,86
"109 29TH AVE N",3,2021-08-27,2022-11-23,37203,60
"11 HARDING MALL DR",3,2022-02-04,2022-12-24,37211,35
"110 2ND AVE N",3,2017-08-12,2022-08-06,37201,37
"110 HICKORY HILL CT",3,2020-02-25,2023-11-30,37214,42.5
"1100 CRYSTAL SPRING LN",3,2016-06-13,2020-11-11,37076,33
"1100 THOMPSON PL",3,2017-05-02,2019-08-03,37217,52
"1101 8TH AVE S",3,2022-02-02,2024-11-19,37203,40
"1101 CATINA DR",3,2021-05-13,2021-12-30,37217,39
"1102 GRUNDY ST",3,2021-06-06,2024-09-16,37203,21
"1103 PETWAY AVE",3,2018-05-09,2019-06-27,37206,53
"1104 MATTHEWS PL",3,2018-12-21,2022-11-01,37206,53
"1108 ORDWAY PL",3,2017-01-04,2025-04-01,37206,62
"1109 BELL RD",3,2019-05-03,2024-08-10,37013,34
"111 17TH AVE S",3,2019-01-29,2022-07-03,37203,34
"111 GALLATIN PIKE N",3,2018-05-06,2025-03-18,37115,35
"111 MARGARET ST",3,2022-06-17,2022-08-29,37115,39.5
"1117 MCGAVOCK PIKE",3,2017-08-14,2021-02-02,37216,28
"1117 N 5TH ST",3,2021-07-24,2024-07-25,37207,60
"112 2ND AVE N",3,2016-07-20,2023-04-07,37201,24.5
"1120 BUBBLING WELL RD",3,2019-10-26,2021-05-29,37115,46
"1120 PALMER AV",3,2020-04-20,2020-09-20,37115,37
"1125 STAINBACK AV",3,2019-11-20,2020-04-08,37207,29
"113 LAFAYETTE ST",3,2016-07-27,2024-07-24,37210,47
"1133 VULTEE BLVD",3,2022-02-15,2025-09-01,37217,34
"114 2ND AVE S",3,2017-10-06,2022-10-21,37201,22
