"Address","total_calls","first_call","last_call","Zip","median_age"
"26 UNIVERSITY CT",2,2018-02-07,2018-02-08,37210,26
"2600 GALLATIN AVE",2,2016-02-04,2017-11-26,37206,31.5
"2600 GALLATIN PKE",2,2020-05-03,2020-12-29,37206,30
"2600 JEFFERSON ST",2,2018-03-23,2018-08-20,37208,32
"2600 MURFREESBORO PIKE",2,2018-03-19,2019-05-23,37217,30.5
"2601 BRANSFORD AVE",2,2016-05-13,2018-06-16,37204,18
"2612 8TH AV S",2,2020-01-21,2020-01-31,37204,29.5
"2613 W END AVE",2,2017-03-27,2017-09-22,37203,35.5
"2615 8TH AVE S",2,2018-03-08,2018-11-28,37204,54.5
"2621 EUGENIA AVE",2,2016-01-11,2017-04-09,37204,39.5
"2623 MALDEN DR",2,2018-01-25,2018-06-13,37210,35.5
"2624 COUCHVILLE PIKE",2,2016-11-24,2016-12-17,37214,48
"2624 GALLATIN PIKE",2,2016-09-04,2018-04-11,37206,37
"2625 LEBANON PIKE",2,2018-07-07,2018-11-05,37214,31.5
"2626 MUSIC VALLEY DR",2,2017-12-10,2020-04-15,37214,30
"2640 ELM HILL PKE",2,2020-06-24,2020-10-15,37214,32
"2657 COMBS DR",2,2018-07-05,2019-07-04,37207,41
"266 STEWARTS FERRY PIKE",2,2017-03-02,2019-01-27,37214,25
"2660 GREER RD",2,2016-08-22,2016-08-25,37072,56
"269 CUMBERLAND BND",2,2017-05-04,2020-11-30,37228,56
"2694 OLD MATTHEWS RD",2,2018-04-06,2020-10-17,37207,23
"2700 W END AVE",2,2017-02-22,2017-12-20,37203,44
"2700 WHITES CREEK PIKE",2,2017-05-31,2018-05-14,37207,45.5
"2706 GLENROSE AVE",2,2017-01-25,2018-01-07,37210,37.5
"2709 BARCLAY DR",2,2016-01-03,2016-01-06,37206,39
"271 GLEAVES ST",2,2016-10-21,2020-12-10,37115,32.5
"271 HERMITAGE AVE",2,2019-06-03,2019-06-06,37210,39.5
"2711 MCCAMPBELL AVE",2,2017-09-28,2018-08-21,37214,57
"2713 OAKLAND AV",2,2020-06-02,2020-06-29,37212,20
"2720 BULLOCK AV",2,2020-02-07,2020-09-22,37207,68.5
"2721 JEFFERSON ST",2,2019-05-30,2020-07-19,37208,42.5
"2722 MURFREESBORO PKE",2,2019-11-01,2020-03-09,37013,26.5
"2725 JONES AVE",2,2016-08-13,2019-01-02,37207,53.5
"2726 COMBS DR",2,2018-05-20,2019-03-10,37207,30.5
"2727 MCGAVOCK PIKE",2,2017-01-08,2018-11-05,37214,31
"2730 COUCHVILLE PIKE",2,2018-03-14,2018-05-29,37214,32
"2740 OLD LEBANON PIKE",2,2016-08-25,2017-10-03,37214,NA
"2745 COMBS DR",2,2017-10-14,2020-06-11,37207,50
"2770 OLD MATTHEWS RD",2,2016-07-30,2020-08-29,37207,43.5
"2800 NOLENSVILLE PKE",2,2020-01-01,2020-07-24,37210,37.5
"2801 JOHN A MERRITT BLVD",2,2016-07-16,2018-02-16,37209,48.5
"2803 LAKESHORE DR",2,2018-09-03,2018-11-24,37138,52
"2806 GALLATIN PIKE",2,2016-09-18,2017-07-12,37216,31
"2813 SMITH SPRINGS RD",2,2019-10-19,2020-10-13,37217,33
"2818 VANDERBILT PL",2,2016-04-02,2017-01-23,37203,21
"2819 MURFREESBORO PKE",2,2016-01-16,2019-07-13,37013,25.5
"2820 DICKERSON PIKE",2,2016-04-26,2017-09-10,37207,26
"2824 LAKE FOREST DR",2,2020-06-09,2020-08-06,37217,33.5
"2830 BLUE BRICK DR",2,2016-12-24,2018-05-05,37214,31
"2840 DESPLANE DR",2,2016-06-29,2016-09-29,37217,56.5
"2845 HYDES FERRY RD",2,2018-08-03,2019-08-07,37218,54
"2845 LEBANON PKE",2,2020-10-14,2020-12-22,37214,41
"2848 GREER RD",2,2017-09-12,2020-12-30,37072,32
"289 BELL RD",2,2018-03-24,2019-01-26,37217,40.5
"28TH AV N / JEFFERSON ST",2,2016-12-16,2020-08-21,37209,46
"28TH AV N / POSTON AVE",2,2016-03-14,2016-04-09,37203,40.5
"2901 BELL RD UNIT C",2,2020-08-27,2020-09-29,37217,34.5
"2906 SUNSET DR",2,2016-08-08,2020-06-15,37207,50.5
"2908 TEAKWOOD DR",2,2016-11-08,2019-08-22,37214,27
"2909 MURFREESBORO PIKE",2,2017-03-23,2017-09-14,37013,43
"2910 CLARKSVILLE PKE",2,2019-10-01,2020-03-12,37218,25.5
"2910 HOBSON PIKE",2,2018-03-17,2018-04-01,37076,20
"2912 BRICK CHURCH PIKE",2,2017-12-16,2018-10-06,37207,33
"2912 LAKELAND DR",2,2019-12-10,2020-03-28,37214,25.5
"2915 DICKERSON PKE",2,2019-08-12,2019-09-04,37207,37.5
"2917 FERNBROOK LN",2,2020-05-04,2020-06-21,37214,24.5
"2932 HYDES FERRY RD",2,2016-03-09,2016-04-06,37218,44
"294 MCGAVOCK PKE",2,2019-10-02,2020-06-30,37214,22
"2940 MURFREESBORO PIKE",2,2017-06-04,2018-03-03,37013,30
"295 DRIFTWOOD ST",2,2016-12-20,2019-11-06,37210,43.5
"2950 NOLENSVILLE PIKE",2,2016-05-14,2018-02-01,37211,44
"2960 ARMORY DR",2,2017-03-27,2017-09-21,37204,38
"298 GARNER AVE",2,2017-06-21,2019-02-27,37115,30.5
"2984 BABY RUTH LN",2,2016-09-11,2020-01-03,37013,36
"2ND AV S / LEA AVE",2,2016-05-08,2018-10-03,37210,43
"2ND AV S / LINDSLEY AVE",2,2017-06-15,2017-09-14,37210,26.5
"3 LINDSLEY AVE",2,2018-08-12,2019-01-27,37210,34
"300 SEVEN SPRINGS WAY",2,2016-12-05,2017-04-29,37027,45
"3002 CLIFTON AV",2,2020-05-19,2020-07-27,37209,53.5
"3002 CONVISER DR",2,2017-04-29,2017-05-10,37207,36
"3005 W END AVE",2,2018-07-31,2019-03-27,37212,31.5
"301 E THOMPSON LN",2,2016-05-04,2019-06-24,37217,40
"301 LONG HOLLOW PIKE",2,2016-09-08,2017-08-31,37072,24.5
"301 WHITE BRIDGE PIKE",2,2018-08-02,2018-11-18,37209,27
"301 WOODLAND ST",2,2017-03-17,2017-12-01,37206,36
"3010 W END AVE",2,2016-04-22,2018-10-28,37203,38.5
"3013 LAKELAND DR",2,2016-01-14,2016-07-27,37214,29
"3016 MOSSDALE DR",2,2019-10-01,2019-10-18,37013,27
"302 DUPONT AVE",2,2017-10-05,2018-06-24,37115,22.5
"3021 KINGS LN",2,2019-09-13,2020-03-11,37218,50.5
"3021 LEALAND LN",2,2018-02-28,2020-06-09,37204,29
"3027 FERNBROOK LN",2,2016-03-29,2016-08-17,37214,69.5
"303 MARSHALL ST",2,2019-03-10,2019-09-07,37207,47.5
"304 E THOMPSON LN",2,2018-09-18,2018-12-15,37217,25.5
"304 EAST THOMPSON LN",2,2020-04-19,2020-10-14,37217,32.5
"3043 NOLENSVILLE PIKE",2,2017-01-17,2018-10-08,37211,23.5
"3044 NOLENSVILLE PIKE",2,2016-05-05,2016-06-10,37211,28
"3049 DICKERSON PKE",2,2019-10-01,2020-07-13,37207,39.5
"305 DINWIDDIE DR",2,2020-09-15,2020-09-23,37115,34
"305 KOREAN VETERANS BLVD",2,2016-05-22,2017-04-17,37201,39.5
"305 MILLWOOD DR",2,2019-07-12,2020-08-14,37217,16
"305 MYATT DR",2,2019-04-25,2020-05-30,37115,53.5
"305 RURAL HILL RD",2,2017-09-08,2018-02-21,37217,57
"3053 BRICK CHURCH PIKE",2,2016-06-22,2018-06-04,37207,40.5
"306 DUE WEST AVE W",2,2017-01-27,2017-03-15,37115,63
"306 DUPONT AVE",2,2018-09-24,2019-06-18,37115,33
"3064 JENRY DR",2,2017-05-23,2019-08-22,37214,51.5
"307 BOWWOOD DR",2,2019-08-31,2019-12-29,37217,32.5
"309 CHAMBERLIN ST",2,2019-04-13,2019-04-15,37209,30
"309 E PALESTINE AV",2,2020-09-08,2020-09-08,37115,26
"309 MILLIKEN BEND RD",2,2019-10-02,2020-01-21,37115,25.5
"310 4TH AVE S",2,2016-02-22,2019-01-06,37201,27
"310 MARSHALL ST",2,2016-07-22,2016-09-15,37207,47
"310 MELISSA DR",2,2016-04-18,2018-12-26,37072,51.5
"3100 CASA CT",2,2018-12-31,2019-11-20,37214,36
"3103 CLARKSVILLE PIKE",2,2016-10-31,2017-02-27,37218,44
"3103 WOODYMORE DR",2,2019-04-09,2019-04-16,37013,22
"3104 BOULDER PARK DR",2,2017-04-26,2020-09-14,37214,37
"3104 LAKE PARK DR",2,2020-06-13,2020-07-13,37211,42
"311 HARDING PL",2,2019-06-25,2020-04-26,37211,32.5
"311 KATE ST",2,2020-08-28,2020-11-12,37115,41
"311 MARTINGALE DR",2,2017-08-18,2019-02-22,37138,29
"311 S 11TH ST",2,2016-07-19,2017-09-30,37206,42
"3115 CLARKSVILLE PIKE",2,2018-03-09,2018-04-25,37218,32.5
"3116 DICKERSON PIKE",2,2018-04-16,2018-11-27,37207,44
"3116 WINDSOR GREEN DR",2,2019-06-06,2019-08-08,37013,75
"312 BURNING TREE DR",2,2017-03-13,2019-08-08,37076,29
"3124 NOBLE VALLEY DR",2,2020-02-08,2020-02-09,37214,31
"313 S MAIN ST",2,2018-01-11,2019-07-14,37072,33
"3131 DICKERSON PKE",2,2019-10-13,2020-02-17,37207,38
"3133 LEBANON PIKE",2,2016-04-22,2018-11-29,37214,44
"314 BLUEBIRD DR",2,2016-11-22,2019-09-06,37072,39.5
"315 S MAIN ST",2,2016-10-08,2019-06-14,37072,30.5
"316 BROADWAY",2,2017-03-26,2018-07-15,37201,26
"316 BURNING TREE DR",2,2020-07-26,2020-08-04,37076,58
"316 MARTINGALE DR",2,2016-11-19,2020-05-15,37138,27.5
"3160 GWYNNWOOD DR",2,2016-04-02,2016-06-22,37207,53
"3161 LEBANON PKE",2,2019-10-15,2020-01-14,37214,23
"317 BURNING TREE DR",2,2020-08-12,2020-11-23,37076,24
"317 FLORA MAXWELL RD",2,2018-11-15,2018-11-21,37211,24
"317 NIX DR",2,2019-11-12,2019-11-12,37115,24
"318 BROADWAY",2,2017-10-23,2017-11-04,37201,21
"318 LENOX PL",2,2019-02-09,2019-04-23,37072,90.5
"319 CROLEY CT",2,2019-12-26,2019-12-30,37209,32
"319 MAY DR",2,2017-08-12,2017-09-02,37115,30
"319 S 4TH ST",2,2018-05-05,2019-07-30,37206,34.5
"320 DUPONT AVE",2,2016-11-11,2017-12-07,37115,41.5
"3200 CLARKSVILLE PIKE",2,2017-09-14,2019-05-25,37218,26
"3200 CLARKSVILLE PKE",2,2016-02-20,2019-09-10,37218,33
"3200 DICKERSON PIKE",2,2016-05-06,2017-09-09,37207,40
"3200 DICKERSON PKE",2,2020-01-30,2020-09-07,37207,26.5
"3200 W HAMILTON AVE",2,2016-08-02,2016-08-22,37218,39
"3201 OLD HICKORY BLVD",2,2018-01-20,2020-07-02,37138,36
"3204 FOREST BREEZE DR",2,2016-04-17,2020-09-27,37013,35.5
"3205 CRYSTAL SPRING LN",2,2017-12-06,2018-10-27,37076,37
"3205 LUMBERJACK RD",2,2017-04-19,2017-05-22,37214,40
"3205 WHITES CREEK PKE",2,2020-07-02,2020-09-08,37207,30
"321 54TH AVE N",2,2016-10-09,2017-12-28,37209,43
"321 BROADWAY",2,2019-09-01,2020-02-29,37201,27
"321 PANAMINT DR",2,2017-03-13,2017-04-08,37013,29.5
"321 RURAL HILL RD",2,2017-01-22,2017-03-04,37217,87
"321 WALTON LN",2,2020-02-10,2020-02-21,37115,60.5
"3210 NOLENSVILLE PIKE",2,2016-06-20,2018-06-06,37211,35.5
"3211 LAGRANGE DR",2,2019-02-05,2020-08-09,37218,31.5
"3214 CURTIS ST",2,2020-04-20,2020-07-04,37218,28.5
"3215 CLARKSVILLE PIKE",2,2018-07-10,2019-06-26,37218,36.5
"3215 E LAKE DR",2,2017-01-24,2018-01-24,37214,48.5
"3217 CLARKSVILLE PIKE",2,2017-03-09,2019-03-27,37218,31.5
"3218 TRAILS END LN",2,2019-04-10,2019-05-03,37214,55
"3221 TOWNE VILLAGE RD",2,2020-09-01,2020-11-18,37013,23.5
"3227 BRIARWICK DR",2,2016-05-15,2020-11-12,37218,46
"323 EDITH AV",2,2020-02-12,2020-05-04,37207,27
"323 MORTON AVE",2,2016-11-17,2017-10-03,37211,43
"323 N 2ND ST",2,2016-01-07,2016-09-25,37207,45
"323 REVELS DR",2,2019-04-26,2020-08-01,37207,41
"3234 BLACKWOOD DR",2,2017-04-02,2020-06-01,37214,31.5
"3235 BRIARWICK DR",2,2019-10-28,2020-08-09,37218,56
"324 HARDING PL",2,2018-09-10,2020-03-21,37211,35.5
"325 PITTS AV",2,2020-02-13,2020-03-16,37138,47
"32ND AV N / CLIFTON AVE",2,2019-05-11,2019-06-30,37209,53
"33 SHEPARD ST",2,2017-08-09,2017-09-06,37210,43
"3300 DICKERSON PIKE",2,2017-08-02,2019-02-01,37207,36
"3306 LESLIE CT",2,2019-12-31,2020-02-04,37206,28
"3308 LEBANON PIKE",2,2016-10-07,2019-05-08,37076,52
"3308 LEBANON PKE",2,2016-01-17,2016-01-19,37076,29
"331 ROSE ST",2,2016-11-09,2016-11-09,37210,25.5
"332 DINWIDDIE DR",2,2017-08-11,2019-12-07,37115,35
"3320 DICKERSON PIKE",2,2017-02-01,2017-06-28,37207,25.5
"3325 PERIMETER HILL DR",2,2019-04-01,2019-11-27,37211,48.5
"3329 NIAGARA DR",2,2017-07-07,2017-07-15,37214,41
"333 NORTHCREEK BLVD",2,2016-07-09,2019-12-07,37072,31
"333 PLUS PARK BLVD",2,2020-07-21,2020-09-03,37217,46
"333 SWINGING BRIDGE RD",2,2019-04-16,2019-06-23,37138,46.5
"333 WALTON LN",2,2017-04-19,2018-09-13,37115,34
"3337 FALLS CREEK DR",2,2019-03-18,2019-05-22,37214,38
"3342 EARHART RD",2,2018-10-26,2018-11-12,37076,14
"336 HARDING PL",2,2019-01-06,2019-01-18,37211,38.5
"336 VILLAGE GREEN DR",2,2016-03-09,2016-12-28,37217,49
"3361 BELL RD",2,2017-04-15,2020-07-14,37214,41
"337 ARCHWOOD DR",2,2018-08-30,2018-12-01,37115,64
"3374 GREER RD",2,2020-03-24,2020-10-30,37072,34
"3376 MIMOSA DR",2,2018-10-01,2019-07-27,37211,27
"3401 ALAMEDA ST",2,2018-02-26,2020-09-26,37209,19.5
"3410 CLARKSVILLE PIKE",2,2016-12-09,2018-04-17,37218,29
"3410 GALLATIN PKE",2,2020-03-12,2020-11-09,37216,36
"3412 LUNA CT",2,2018-08-19,2020-05-10,37211,28.5
"3416 GWEN DR",2,2019-12-05,2020-09-21,37207,38
"3424 LEBANON PIKE",2,2017-03-11,2017-04-10,37076,23.5
"3431 PERCY PRIEST DR",2,2020-08-11,2020-11-13,37214,NA
"3436 LEBANON PIKE",2,2016-11-18,2017-12-10,37076,35.5
"3441 DICKERSON PKE",2,2019-12-07,2020-01-16,37115,17
"345 23RD AVE N",2,2016-02-11,2017-01-17,37203,68
"3460 DICKERSON PIKE",2,2018-10-09,2019-05-08,37207,29.5
"3460 DICKERSON PKE",2,2020-01-02,2020-03-06,37207,33
"3467 BINKLEY RD",2,2017-04-02,2017-06-06,37080,66
"3470 LEBANON PIKE",2,2016-07-29,2018-12-01,37076,31
"3474 MCGAVOCK PIKE",2,2016-11-10,2017-05-09,37217,29
"3500 GALLATIN PKE",2,2016-03-05,2016-03-10,37216,54.5
"3500 JOHN A MERRITT BLVD",2,2016-09-07,2020-07-05,37209,42
"3504 RULAND PL",2,2016-07-15,2016-11-27,37215,26.5
"3505 CLARE AV",2,2019-09-28,2020-09-29,37209,19
"3505 MAYS ST",2,2017-12-31,2019-04-05,37211,64
"3507 WATERFORD CIR",2,2018-07-19,2018-07-19,37221,27
"3509 BRICK CHURCH PIKE",2,2016-11-15,2019-05-01,37207,40.5
"351 BRIDGEWAY CIR",2,2020-06-28,2020-07-15,37211,28
"351 HARDING PL",2,2018-05-04,2020-06-24,37211,31
"3515 GALLATIN PIKE",2,2016-12-15,2017-01-04,37216,13
"3519 MCGAVOCK PKE",2,2019-09-04,2020-08-01,37217,29.5
"3525 BRICK CHURCH PKE",2,2020-01-30,2020-05-24,37207,36
"353 MURFREESBORO PKE",2,2019-09-30,2020-07-08,37210,29
"353 OPRY MILLS DR",2,2018-07-01,2018-08-25,37214,32.5
"3530 CHESAPEAKE DR",2,2019-02-01,2019-02-17,37207,50
"3535 BELL RD",2,2017-11-01,2017-11-04,37214,59.5
"3535 SENECA FOREST DR",2,2016-01-27,2017-08-12,37217,42
"3540 MURFREESBORO PIKE",2,2017-06-21,2019-05-31,37013,32
"3545 ALBEE DR",2,2019-03-20,2020-07-17,37076,27
"3555 BELL RD",2,2016-01-23,2020-12-15,37214,48
"3556 ALBEE DR",2,2019-07-31,2019-08-28,37076,35
"357 KINGVIEW DR",2,2019-01-24,2019-11-01,37218,36
"3571 MURFREESBORO PIKE",2,2018-04-22,2019-02-10,37013,NA
"3600 HILLSBORO PKE",2,2020-01-08,2020-01-31,37215,26
"3604 HARBOR VALLEY CT",2,2020-04-15,2020-04-23,37214,67
"3605 ROUNDWOOD FOREST DR",2,2020-02-12,2020-11-11,37013,24
"3606 HAMILTON CHURCH RD",2,2018-01-09,2020-03-05,37013,31.5
"361 ELYSIAN FIELDS RD",2,2016-01-08,2016-09-05,37211,38.5
"361 WALES DR",2,2020-05-30,2020-06-12,37211,NA
"3621 NOLENSVILLE PKE",2,2016-03-31,2021-01-02,37211,41
"3635 VILLAGE TRL",2,2018-07-30,2019-02-22,37207,27.5
"3649 GEORGIA CT",2,2019-06-15,2020-06-09,37209,43.5
"365 HARDING PL",2,2018-09-16,2020-11-11,37211,31.5
"367 GLENROSE AVE",2,2017-07-09,2018-03-28,37210,24.5
"368 EWING DR",2,2020-06-16,2020-07-05,37207,33.5
"3700 FRANKLIN PIKE",2,2018-10-18,2018-12-17,37204,24.5
"3700 TIGERBELLE DR",2,2016-10-16,2017-10-12,37209,48.5
"3706 ALESSIO RD",2,2019-09-07,2019-09-20,37080,29.5
"3709 BURRUS ST",2,2016-06-02,2016-06-07,37216,74
"371 WALLACE RD",2,2019-03-11,2019-12-07,37211,32
"3710 N NATCHEZ CT",2,2020-07-02,2020-12-02,37211,64.5
"3712 CRYSTAL SPRING LN",2,2016-07-19,2017-01-15,37076,16
"3712 MOSS ROSE DR",2,2020-05-04,2020-05-31,37216,34.5
"3712 PLANTATION DR",2,2020-08-06,2020-10-25,37076,39
"3714 NORMA DR",2,2019-02-26,2020-04-28,37211,32.5
"3715 OLD CLARKSVILLE PKE",2,2016-02-08,2016-03-02,37080,26.5
"3723 ANDREW JACKSON WAY",2,2019-11-30,2019-12-12,37076,43
"3723 VILLAGE TRL",2,2019-03-31,2019-09-26,37207,39
"3737 BELL RD",2,2020-06-25,2020-07-19,37214,21
"3760 NOLENSVILLE PKE",2,2020-05-04,2020-07-11,37211,33
"377 HAYWOOD LN",2,2017-11-29,2019-10-12,37211,27
"378 WIMPOLE DR",2,2018-12-09,2019-11-17,37211,71.5
"3780 BELL RD",2,2018-08-09,2019-10-11,37076,29
"3811 GALLATIN PKE",2,2019-07-09,2020-09-11,37216,47
"3812 DUBOIS DR",2,2018-03-06,2018-03-18,37207,63
"3812 HILLSBORO PKE",2,2019-10-17,2020-07-08,37215,31.5
"3813 SAM BONEY DR",2,2017-08-20,2018-02-02,37211,55
"3819 EAST RIDGE DR",2,2020-03-31,2020-12-10,37211,37
"3824 HUTSON AV",2,2020-05-30,2020-10-28,37216,40
"3826 EAST RIDGE DR",2,2020-03-30,2020-10-08,37211,31.5
"3837 DUNBAR DR",2,2017-04-18,2018-07-28,37207,19.5
"386 OCALA DR",2,2017-07-27,2017-12-04,37211,26.5
"3863 DICKERSON PIKE",2,2017-09-09,2018-04-09,37207,34
"3863 DICKERSON PKE",2,2020-04-28,2020-06-13,37207,48
"3868 CENTRAL PKE",2,2019-07-13,2020-07-05,37076,30
"3880 DICKERSON PIKE",2,2019-03-12,2019-04-03,37207,38
"3887 CANTARUTTI RD",2,2017-05-28,2018-04-12,37080,29
"3900 DICKERSON PKE",2,2019-10-26,2020-09-06,37207,43.5
"3903 MEADOW RD",2,2017-03-10,2018-06-09,37218,22.5
"3908 DICKERSON PIKE",2,2017-06-27,2018-03-20,37207,59
"3909 CLARKSVILLE PKE",2,2019-11-16,2020-03-17,37218,41
"3910 FLICKER DR",2,2018-05-19,2020-05-26,37218,38
"3921 TEA GARDEN WAY",2,2019-12-11,2019-12-12,37013,30
"3927 E RIDGE DR",2,2017-12-03,2019-05-01,37211,29.5
"3928 W VALLEY DR",2,2018-02-10,2018-05-18,37211,54
"3930 CLARKSVILLE PIKE",2,2017-02-01,2017-03-09,37218,47
"3948 ALAMEDA ST",2,2018-10-26,2019-08-02,37209,51
"3955 NOLENSVILLE PKE",2,2020-01-25,2020-11-19,37211,38.5
"397 SOLITUDE CIR",2,2018-09-13,2018-12-20,37072,41
"3991 DICKERSON PIKE",2,2018-08-11,2018-11-25,37207,48
"3RD AV / ELM ST",2,2017-08-29,2018-11-17,37115,35.5
"3RD AV N / GAY ST",2,2020-07-20,2020-11-22,37201,39.5
"3RD AV N / JAMES ROBERTSON PKWY",2,2016-03-07,2018-08-03,37201,29
"3RD AV S / DEMONBREUN ST",2,2017-08-11,2018-08-26,37201,26
"3RD AV S / SYMPHONY PL",2,2019-07-21,2019-08-03,37201,23
"400 DAVIDSON RD",2,2017-02-09,2019-02-07,37205,16
"400 FOREST PARK RD",2,2016-04-20,2016-12-01,37115,15
"400 TULIP GROVE RD",2,2016-04-17,2016-09-17,37076,30.5
"400 W TRINITY LN",2,2018-06-30,2018-12-10,37207,32
"4001 CENTRAL PIKE",2,2017-02-03,2017-09-19,37076,33
"4005 MICHIGAN AV",2,2019-09-22,2019-12-13,37209,36.5
"4005 MICHIGAN AVE",2,2017-01-25,2019-05-27,37209,35
"4007 CLARKSVILLE PKE",2,2019-09-01,2019-09-06,37218,39
"4008 GALLATIN PIKE",2,2018-06-08,2018-08-24,37216,42.5
"401 MYATT DR",2,2016-12-03,2017-06-19,37115,NA
"4014 BRICK CHURCH PKE",2,2019-09-06,2020-11-18,37207,34
"4027 LAVERGNE COUCHVILLE PKE",2,2019-08-11,2020-08-01,37013,29
"403 CLEARWATER DR",2,2016-09-28,2016-10-14,37217,59
"404 COTTONWOOD DR",2,2017-12-08,2020-07-19,37214,42.5
"404 LANIER DR",2,2018-08-06,2020-06-18,37115,21
"405 FISK ST",2,2018-07-03,2020-02-16,37203,22.5
"406 11TH AV N",2,2019-09-15,2019-11-16,37203,32
"407 49TH AVE N",2,2019-01-07,2019-06-29,37209,59
"407 THOMPSON LN",2,2016-10-22,2020-09-28,37211,35.5
"408 2ND AV N",2,2020-01-29,2020-10-13,37201,29.5
"408 BROADWAY",2,2017-11-27,2019-10-19,37203,43
"408 DAWN DR",2,2017-04-20,2017-12-14,37211,37.5
"409 28TH ST",2,2020-04-25,2020-09-02,37138,59
"409 HARDING PL",2,2020-08-10,2020-12-03,37211,28
"4097 NOLENSVILLE PKE",2,2019-08-07,2020-09-18,37211,53
"4100 CENTRAL PIKE",2,2017-04-29,2017-12-29,37076,39
"4101 LEBANON PIKE",2,2017-04-12,2018-08-28,37076,46
"4102 ADDINE ST",2,2020-06-26,2020-11-26,37216,35
"411 GLENPARK DR",2,2017-06-22,2018-10-30,37217,19
"412 BRICK CHURCH PARK DR",2,2018-09-11,2020-05-29,37207,33
"412 E OLD HICKORY BLVD",2,2016-07-20,2020-03-26,37115,30
"4122 NOLENSVILLE PKE",2,2020-08-11,2020-11-10,37211,45.5
"4124 LEBANON PKE",2,2019-11-02,2020-05-21,37076,46
"4131 ANDREW JACKSON PKWY",2,2020-07-22,2020-09-17,37076,88
"414 BENITA DR",2,2020-11-16,2020-12-31,37211,51
"414 WESTFIELD DR",2,2016-03-01,2016-07-14,37221,60
"4140 CREEKWOOD N",2,2020-03-05,2020-03-09,37218,56
"4144 CREEKWOOD N",2,2019-08-23,2019-10-16,37218,63
"415 CHURCH ST",2,2018-02-11,2019-12-16,37219,69
"415 GALLATIN PIKE N",2,2017-01-04,2017-10-07,37115,41
"415 MADISON STATION BLVD",2,2019-06-01,2020-10-11,37115,25
"416 BROADWAY",2,2017-03-23,2017-12-21,37203,38
"4160 CLARKSVILLE PKE",2,2019-07-02,2020-01-23,37218,43.5
"4161 DODSON CHAPEL RD",2,2020-07-26,2020-09-25,37076,NA
"417 UNION ST",2,2019-08-25,2019-11-22,37219,33
"4175 APACHE TRL",2,2016-12-23,2019-02-12,37013,18.5
"418 MOORE AV",2,2019-09-20,2020-06-05,37203,61.5
"4199 NOLENSVILLE PKE",2,2020-04-13,2020-08-02,37211,24.5
"420 BROADWAY",2,2017-09-08,2017-12-19,37203,35
"420 ELMINGTON AVE",2,2017-05-08,2017-10-07,37205,16.5
"420 MURFREESBORO PKE",2,2020-04-06,2020-06-06,37210,48.5
"420 TYLER DR",2,2016-08-01,2017-10-11,37076,47
"4201 GALLATIN PIKE",2,2016-04-30,2018-11-24,37216,39
"4201 KENNEDY AVE",2,2017-08-20,2019-01-31,37216,30.5
"4203 IDAHO AV",2,2020-03-19,2020-06-01,37209,30
"422 E PALESTINE AV",2,2019-07-05,2019-08-18,37115,78
"422 TAMPA DR",2,2019-05-22,2020-10-02,37211,45
"4220 HARDING PIKE",2,2017-05-02,2019-06-02,37205,17.5
"4221 ASHLAND CITY HWY",2,2019-09-21,2019-11-08,37218,40
"424 ADAMWOOD CT N",2,2020-06-27,2020-06-27,37211,28
"424 MCCLELLAN AVE",2,2017-06-21,2017-08-24,37211,24
"4243 HARDING PKE",2,2020-11-20,2020-11-20,37205,24
"4253 BRACKENWOOD DR",2,2018-04-24,2019-02-05,37138,35.5
"428 BROADWAY",2,2017-05-23,2017-08-19,37203,26
"4301 SIDCO DR",2,2017-06-26,2018-01-08,37204,24.5
"4309 BATON ROUGE DR",2,2019-11-18,2019-12-30,37076,27
"4326 OLD HICKORY BLVD",2,2019-02-16,2019-03-24,37138,41
"433 GAY ST",2,2020-07-19,2020-08-22,37201,38
"435 E TRINITY LN",2,2019-07-31,2020-01-17,37207,40.5
"438 MONTICELLO ST",2,2016-11-24,2018-03-12,37207,13.5
"439 HENEY DR",2,2016-10-25,2020-06-07,37214,39
"440 ALLIED DR",2,2019-12-29,2020-12-13,37211,41
"4411 TENNESSEE AVE",2,2017-09-01,2017-10-16,37209,49.5
"4420 LEBANON PKE",2,2019-07-17,2020-01-22,37138,31
"444 LANIER DR",2,2019-05-13,2019-05-26,37115,64
"444 METROPLEX DR",2,2017-07-03,2018-01-30,37211,25
"4442 LEBANON PKE",2,2019-12-11,2020-01-23,37076,32
"446 EWING LN",2,2020-02-26,2020-09-20,37207,53
"449 FRANKLIN LIMESTONE RD",2,2020-06-26,2020-12-12,37217,13
"45 GLENROSE AV",2,2020-01-03,2020-08-30,37210,48
"450 CLAIRCREST DR",2,2016-08-31,2017-03-18,37013,24
"451 PONDER PL",2,2017-08-29,2018-11-20,37228,82.5
"4511 CATO RD",2,2018-05-21,2019-05-15,37218,46.5
"4512 GRA MAR DR",2,2017-07-31,2020-04-19,37216,75
"4519 BROOKE VALLEY DR",2,2017-01-01,2020-07-20,37076,29
"454 MURFREESBORO PIKE",2,2017-03-01,2017-10-30,37210,23
"454 MURFREESBORO PKE",2,2020-03-02,2020-05-24,37210,55
"4549 XAVIER DR",2,2018-08-03,2019-02-25,37013,43.5
"455 ARBOR PL",2,2019-04-25,2019-07-12,37013,18
"456 JESSIE DR",2,2020-07-12,2020-08-29,37211,30.5
"4560 BROOKE VALLEY DR",2,2018-10-24,2019-11-15,37076,55
